,eid,EPS
2525,2-s2.0-85135566170,0
2526,2-s2.0-85118267144,0
2527,2-s2.0-85135472443,0
2528,2-s2.0-85132155986,0
2529,2-s2.0-85131651398,0
2530,2-s2.0-85130497990,0
2531,2-s2.0-85120990150,0
2532,2-s2.0-85123771575,0
2533,2-s2.0-85121316397,0
2534,2-s2.0-85116507632,0
2535,2-s2.0-85114303936,0
2536,2-s2.0-85105774330,0
2537,2-s2.0-0033451088,0
2538,2-s2.0-0032767993,0
2539,2-s2.0-0033412505,0
2540,2-s2.0-85101322299,0
2541,2-s2.0-0032318499,0
2542,2-s2.0-0031852982,0
2543,2-s2.0-85102473310,0
2544,2-s2.0-85121637709,0
2545,2-s2.0-85091738363,0
2546,2-s2.0-0030264972,0
2547,2-s2.0-85078185439,0
2548,2-s2.0-0029516679,0
2549,2-s2.0-85069794610,0
2550,2-s2.0-85073737125,0
2551,2-s2.0-85107773267,1
2552,2-s2.0-85049417789,0
2553,2-s2.0-85053127357,0
2554,2-s2.0-85109386921,0
2555,2-s2.0-84949239039,0
2556,2-s2.0-84928805681,0
2557,2-s2.0-85116599183,0
2558,2-s2.0-85109622850,0
2559,2-s2.0-85057734710,0
2560,2-s2.0-84903735854,1
2561,2-s2.0-84870762021,1
2562,2-s2.0-85137261778,1
2563,2-s2.0-85119328447,0
2564,2-s2.0-85089528715,0
2565,2-s2.0-85084122263,0
2566,2-s2.0-85056173123,0
2567,2-s2.0-85026538540,0
2568,2-s2.0-85129454872,1
2569,2-s2.0-85129484514,1
2570,2-s2.0-85126030663,0
2571,2-s2.0-85101980222,0
2572,2-s2.0-85101796034,1
2573,2-s2.0-85076551723,0
2574,2-s2.0-85058027397,0
2575,2-s2.0-85020464139,0
2576,2-s2.0-84995531387,1
2577,2-s2.0-84975467040,0
2578,2-s2.0-84953923487,0
2579,2-s2.0-84988259131,0
2580,2-s2.0-84877702977,0
2581,2-s2.0-77955658887,0
2582,2-s2.0-85105851734,0
2583,2-s2.0-85072859782,0
2584,2-s2.0-84969674629,0
2585,2-s2.0-84895546400,0
2586,2-s2.0-84885137686,0
2587,2-s2.0-79959352310,0
2588,2-s2.0-73449114208,0
2589,2-s2.0-85139248306,0
2590,2-s2.0-85132529192,0
2591,2-s2.0-85133231720,0
2592,2-s2.0-85137156288,1
2593,2-s2.0-85123590125,1
2594,2-s2.0-85107763897,0
2595,2-s2.0-85106034181,0
2596,2-s2.0-85107144161,0
2597,2-s2.0-85093838823,0
2598,2-s2.0-85089416200,1
2599,2-s2.0-85097866242,0
2600,2-s2.0-85088484569,0
2601,2-s2.0-85074423837,0
2602,2-s2.0-85078977762,0
2603,2-s2.0-85076020216,0
2604,2-s2.0-85029500151,0
2605,2-s2.0-85027924613,0
2606,2-s2.0-84963944058,0
2607,2-s2.0-84960795599,0
2608,2-s2.0-84941268402,0
2609,2-s2.0-84923072002,0
2610,2-s2.0-84900853360,0
2611,2-s2.0-84865604187,0
2612,2-s2.0-84866434062,0
2613,2-s2.0-64749090391,0
2614,2-s2.0-41249087427,0
2615,2-s2.0-26944450502,0
2616,2-s2.0-0030803689,0
2617,2-s2.0-85049271237,1
2618,2-s2.0-84889575604,0
2619,2-s2.0-84953352457,1
2620,2-s2.0-81555203536,1
2621,2-s2.0-84857915948,1
2622,2-s2.0-55749085879,1
2623,2-s2.0-85037343770,0
2624,2-s2.0-84940434868,0
2625,2-s2.0-84868694240,0
2626,2-s2.0-84993938770,1
2627,2-s2.0-79953097062,0
2628,2-s2.0-79959727704,0
2629,2-s2.0-84896528017,0
2630,2-s2.0-84899884007,1
2631,2-s2.0-77954408514,1
2632,2-s2.0-79952914179,0
2633,2-s2.0-84888133303,1
2634,2-s2.0-84921636601,0
2635,2-s2.0-84858148921,1
2636,2-s2.0-84857447358,0
2637,2-s2.0-85104878905,1
2638,2-s2.0-84912014907,0
2639,2-s2.0-70350732746,0
2640,2-s2.0-84975783866,1
2641,2-s2.0-84928966877,0
2642,2-s2.0-84903147800,0
2643,2-s2.0-49449101417,0
2644,2-s2.0-84961827895,1
2645,2-s2.0-84887704011,1
2646,2-s2.0-84874049922,0
2647,2-s2.0-84856216137,0
2648,2-s2.0-84938073005,0
2649,2-s2.0-84878639480,0
2650,2-s2.0-80054828835,0
2651,2-s2.0-85092091801,0
2652,2-s2.0-84975483835,0
2653,2-s2.0-84958260114,1
2654,2-s2.0-77956986364,1
2655,2-s2.0-85014789133,0
2656,2-s2.0-84884817914,0
2657,2-s2.0-85061657890,0
2658,2-s2.0-85046345815,0
2659,2-s2.0-85000797879,0
2660,2-s2.0-85059852122,0
2661,2-s2.0-85047497255,0
2662,2-s2.0-84893376126,0
2663,2-s2.0-84921751040,0
2664,2-s2.0-4143107901,0
2665,2-s2.0-85086123888,0
2666,2-s2.0-85025632124,0
2667,2-s2.0-84954377607,0
2668,2-s2.0-85085321198,0
2669,2-s2.0-85071940817,0
2670,2-s2.0-0036088497,1
2671,2-s2.0-0002974119,0
2672,2-s2.0-84876122219,0
2673,2-s2.0-20144377385,0
2674,2-s2.0-85082309155,0
2675,2-s2.0-85047465518,0
2676,2-s2.0-84995387570,1
2677,2-s2.0-85089856518,0
2678,2-s2.0-85077512238,0
2679,2-s2.0-85029176162,0
2680,2-s2.0-84988592534,0
2681,2-s2.0-84944278786,0
2682,2-s2.0-84904575988,0
2683,2-s2.0-0036489177,0
2684,2-s2.0-0035501477,0
2685,2-s2.0-0343303350,0
2686,2-s2.0-85087655344,0
2687,2-s2.0-85074436972,0
2688,2-s2.0-85018798465,0
2689,2-s2.0-84963938799,0
2690,2-s2.0-84964703700,1
2691,2-s2.0-84921273336,1
2692,2-s2.0-84887002589,1
2693,2-s2.0-84872603368,0
2694,2-s2.0-0027036234,0
2695,2-s2.0-36549069674,0
2696,2-s2.0-0035181894,1
2697,2-s2.0-85111647714,1
2698,2-s2.0-84997281784,0
2699,2-s2.0-84994158277,0
2700,2-s2.0-79953881281,0
2701,2-s2.0-85032965195,0
2702,2-s2.0-85021125773,0
2703,2-s2.0-84954551442,0
2704,2-s2.0-84958122914,0
2705,2-s2.0-1542684536,0
2706,2-s2.0-85076689999,0
2707,2-s2.0-85021707675,0
2708,2-s2.0-84969509898,0
2709,2-s2.0-81455153968,0
2710,2-s2.0-85093961035,0
2711,2-s2.0-68649087182,0
2712,2-s2.0-85050866584,0
2713,2-s2.0-84899487661,0
2714,2-s2.0-70649106912,0
2715,2-s2.0-85012107906,0
2716,2-s2.0-84988484656,0
2717,2-s2.0-84959310819,0
2718,2-s2.0-85038846234,0
2719,2-s2.0-84940453822,0
2720,2-s2.0-84878602826,0
2721,2-s2.0-85105281224,0
2722,2-s2.0-85084512389,0
2723,2-s2.0-0028551841,0
2724,2-s2.0-84986322604,0
2725,2-s2.0-84966312144,0
2726,2-s2.0-84899975146,0
2727,2-s2.0-84887996821,0
2728,2-s2.0-84877982386,0
2729,2-s2.0-84876050125,0
2730,2-s2.0-85019683181,0
2731,2-s2.0-85102400571,1
2732,2-s2.0-85079386512,0
2733,2-s2.0-85010619118,1
2734,2-s2.0-80052086579,0
2735,2-s2.0-85099962113,0
2736,2-s2.0-85070414741,0
2737,2-s2.0-85049436724,0
2738,2-s2.0-80052719101,1
2739,2-s2.0-77958158884,0
2740,2-s2.0-0029660607,0
2741,2-s2.0-85108889420,0
2742,2-s2.0-85110942154,0
2743,2-s2.0-85095758431,1
2744,2-s2.0-84934997927,0
2745,2-s2.0-84917692777,0
2746,2-s2.0-85118703208,1
2747,2-s2.0-85114508975,0
2748,2-s2.0-85088567638,1
2749,2-s2.0-85054381001,0
2750,2-s2.0-84876038995,0
2751,2-s2.0-85113553691,0
2752,2-s2.0-85104632978,1
2753,2-s2.0-85102657193,0
2754,2-s2.0-85052390227,0
2755,2-s2.0-84928167192,0
2756,2-s2.0-84906257575,1
2757,2-s2.0-39649101502,0
2758,2-s2.0-85111361919,0
2759,2-s2.0-85100568637,0
2760,2-s2.0-84906498522,0
2761,2-s2.0-0033920152,0
2762,2-s2.0-85122666442,0
2763,2-s2.0-85113351056,0
2764,2-s2.0-85066094866,0
2765,2-s2.0-85057089601,0
2766,2-s2.0-84936971075,1
2767,2-s2.0-85125593267,1
2768,2-s2.0-85083689825,0
2769,2-s2.0-85062387398,1
2770,2-s2.0-84937553138,0
2771,2-s2.0-84876057290,0
2772,2-s2.0-84876052820,0
2773,2-s2.0-84876049296,0
2774,2-s2.0-85121448900,0
2775,2-s2.0-85081218432,0
2776,2-s2.0-84991666942,0
2777,2-s2.0-85027019365,0
2778,2-s2.0-84888317210,0
2779,2-s2.0-85128474559,0
2780,2-s2.0-85111478376,0
2781,2-s2.0-85108349468,1
2782,2-s2.0-85130443047,0
2783,2-s2.0-85135151684,0
2784,2-s2.0-85142871223,0
2785,2-s2.0-85115347065,0
2786,2-s2.0-85118238648,0
2787,2-s2.0-85104574088,0
2788,2-s2.0-85065638309,0
2789,2-s2.0-85140719768,0
2790,2-s2.0-85141269118,0
2791,2-s2.0-85135712097,0
2792,2-s2.0-85141795376,0
2793,2-s2.0-85132836302,0
2794,2-s2.0-85135018921,0
2795,2-s2.0-85128165900,0
2796,2-s2.0-85125018599,0
2797,2-s2.0-85142678925,0
2798,2-s2.0-85142132019,0
2799,2-s2.0-85142847365,0
2800,2-s2.0-85142203176,0
2801,2-s2.0-85142134436,1
2802,2-s2.0-85142159535,0
2803,2-s2.0-85141392658,0
2804,2-s2.0-85139010731,1
2805,2-s2.0-85142885951,0
2806,2-s2.0-85141917007,0
2807,2-s2.0-85141798792,0
2808,2-s2.0-85142694509,0
2809,2-s2.0-85142499970,0
2810,2-s2.0-85141974945,0
2811,2-s2.0-85141205176,0
2812,2-s2.0-85142921618,0
2813,2-s2.0-85143236948,0
2814,2-s2.0-85141935118,0
2815,2-s2.0-85141726901,0
2816,2-s2.0-85143237836,0
2817,2-s2.0-85142735187,0
2818,2-s2.0-85142702276,0
2819,2-s2.0-85142524529,0
2820,2-s2.0-85142411789,0
2821,2-s2.0-85142100951,0
2822,2-s2.0-85142074863,0
2823,2-s2.0-85141863407,0
2824,2-s2.0-85141602830,0
2825,2-s2.0-85141572554,0
2826,2-s2.0-85141990685,0
2827,2-s2.0-85134761692,0
2828,2-s2.0-85137668605,1
2829,2-s2.0-85131090875,0
2830,2-s2.0-85129507910,0
2831,2-s2.0-85123853234,0
2832,2-s2.0-85131082802,0
2833,2-s2.0-85143208469,0
2834,2-s2.0-85142369225,0
2835,2-s2.0-85142300038,1
2836,2-s2.0-85142269216,1
2837,2-s2.0-85142267088,0
2838,2-s2.0-85142245618,0
2839,2-s2.0-85141544858,0
2840,2-s2.0-85141507581,0
2841,2-s2.0-85141441478,0
2842,2-s2.0-85141437636,0
2843,2-s2.0-85141432616,1
2844,2-s2.0-85141425046,0
2845,2-s2.0-85141348053,0
2846,2-s2.0-85141158059,0
2847,2-s2.0-85139459812,0
2848,2-s2.0-85034866891,0
2849,2-s2.0-85033432581,0
